,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
13861,2.55,4.42,406,2,262,9.8,2.7,84.1,123376015,2072364,5726852,127964535,0,48000000,960,0,48000,102000,tpc
13862,2.55,4.42,406,2,262,13.1,3.0,80.4,123376015,2072364,5726852,127964535,0,42000000,540,0,55000,114000,tpc
13863,2.83,4.45,406,1,262,12.0,3.3,81.3,123376015,2072364,5726852,127964535,0,46000000,600,0,57000,120000,tpc
13864,2.83,4.45,406,1,262,10.8,2.9,82.8,123371725,2072276,5731236,127964515,0,42000000,600,0,55000,116000,tpc
13865,2.83,4.45,406,1,262,11.2,2.7,82.3,123371725,2072276,5731236,127964515,0,44000000,959,0,46000,96000,tpc
13866,2.83,4.45,406,2,262,13.3,3.4,79.8,123369955,2073692,5731588,127962825,0,44000000,540,0,66000,138000,tpc
13867,2.83,4.45,406,1,262,9.2,3.2,83.9,123369955,2073692,5731588,127962825,0,48000000,720,0,47000,98000,tpc
13868,2.68,4.39,406,2,261,13.1,3.4,80.3,123369955,2073692,5731588,127962825,0,43000000,639,0,60000,127000,tpc
13869,2.68,4.39,406,1,262,10.6,3.2,82.7,123369585,2073888,5731756,127962565,0,45000000,590,110,54000,110000,tpc
13870,2.68,4.39,406,2,262,12.6,3.5,80.8,123369585,2073888,5731756,127962565,0,45000000,360,0,52000,109000,tpc
13871,2.68,4.39,406,1,262,12.2,3.3,80.9,123369585,2073888,5731756,127962565,0,45000000,960,0,48000,101000,tpc
13872,2.68,4.39,406,2,262,10.4,2.9,83.3,123365595,2074096,5735544,127962725,0,43000000,420,0,61000,128000,tpc
13873,2.63,4.35,406,2,262,12.0,3.8,80.8,123365595,2074096,5735544,127962725,0,48000000,921,0,48000,101000,tpc
13874,2.63,4.35,406,2,262,10.8,2.9,82.6,123365595,2074096,5735544,127962725,0,43000000,678,86,58000,122000,tpc
13875,2.63,4.35,406,1,262,10.3,2.8,83.5,123365105,2074620,5735512,127962415,0,47000000,622,0,49000,104000,tpc
13876,2.63,4.35,406,1,262,12.2,3.5,80.5,123365105,2074620,5735512,127962415,0,44000000,360,0,60000,127000,tpc
13877,2.63,4.35,406,2,262,9.3,2.5,84.3,123365105,2074620,5735512,127962415,0,48000000,300,0,42000,86000,tpc
13878,2.5,4.3,406,2,262,12.3,3.0,81.6,123363925,2075492,5735816,127961365,0,42000000,616,0,57000,122000,tpc
13879,2.5,4.3,406,3,260,9.1,2.7,84.4,123363925,2075492,5735816,127961365,0,46000000,828,78,52000,108000,tpc
13880,2.5,4.3,406,2,262,11.4,3.4,81.6,123363925,2075492,5735816,127961365,0,43000000,360,0,52000,108000,tpc
13881,2.5,4.3,406,1,262,10.7,3.2,82.3,123359025,2076016,5740192,127960715,0,43000000,1956,0,43000,88000,tpc
13882,2.5,4.3,406,1,262,12.6,3.5,80.0,123359025,2076016,5740192,127960715,0,37000000,420,0,25000,52000,tpc
13883,2.38,4.24,406,1,262,12.0,3.3,80.9,123359025,2076016,5740192,127960715,0,37000000,600,0,73000,153000,tpc
13884,2.38,4.24,406,1,262,10.3,3.3,82.8,123358885,2076360,5739984,127960675,0,47000000,544,54,37000,78000,tpc
13885,2.38,4.24,406,2,262,9.9,2.8,83.8,123358885,2076360,5739984,127960675,0,39000000,544,0,62000,130000,tpc
13886,2.38,4.24,406,3,260,12.0,3.4,81.0,123358885,2076360,5739984,127960675,0,45000000,844,0,50000,106000,tpc
13887,2.38,4.24,406,2,262,10.8,3.0,82.6,123358265,2076740,5740228,127960165,0,42000000,600,0,58000,121000,tpc
13888,2.27,4.19,406,1,262,8.3,2.3,85.3,123358265,2076740,5740228,127960165,0,41000000,1085,0,53000,111000,tpc
13889,2.27,4.19,406,1,262,14.1,4.1,78.3,123358265,2076740,5740228,127960165,0,44000000,839,0,47000,99000,tpc
13890,2.27,4.19,406,1,262,13.7,3.6,79.4,123354225,2076480,5744532,127960265,0,46000000,480,0,58000,121000,tpc
13891,2.27,4.19,406,1,262,6.7,1.8,87.3,123354225,2076480,5744532,127960265,0,48000000,692,0,46000,96000,tpc
13892,2.16,4.13,406,1,262,9.0,2.4,83.8,123354225,2076480,5744532,127960265,0,40000000,364,0,62000,129000,tpc
13893,2.16,4.13,406,1,262,13.4,3.6,78.8,123354885,2075052,5745304,127961245,0,48000000,480,0,44000,92000,tpc
13894,2.16,4.13,406,2,262,9.7,2.6,84.0,123354885,2075052,5745304,127961245,0,41000000,660,0,52000,108000,tpc
13895,2.16,4.13,406,1,262,12.0,3.9,80.5,123354885,2075052,5745304,127961245,0,42000000,480,0,59000,123000,tpc
13896,2.16,4.13,406,1,262,9.5,2.6,84.3,123355475,2074968,5744796,127961945,0,45000000,360,0,50000,104000,tpc
13897,2.31,4.13,406,1,262,13.6,3.6,79.7,123355475,2074968,5744796,127961945,0,42000000,600,0,54000,114000,tpc
13898,2.31,4.13,406,2,262,11.1,3.3,81.9,123355475,2074968,5744796,127961945,0,43000000,300,0,61000,128000,tpc
13899,2.31,4.13,406,2,262,9.3,2.7,84.2,123351445,2074748,5749044,127962175,0,45000000,480,0,51000,108000,tpc
13900,2.31,4.13,406,1,262,13.4,3.9,79.6,123351445,2074748,5749044,127962175,0,46000000,480,0,59000,124000,tpc
13901,2.31,4.13,406,1,262,9.8,3.1,83.4,123351445,2074748,5749044,127962175,0,42000000,960,0,52000,108000,tpc
13902,2.77,4.2,406,2,262,11.3,3.6,81.3,123351095,2074888,5749248,127961935,0,46000000,480,0,58000,121000,tpc
13903,2.77,4.2,406,1,262,10.0,2.6,83.7,123351095,2074888,5749248,127961935,0,45000000,480,0,46000,97000,tpc
13904,2.77,4.2,406,2,262,12.2,3.2,81.3,123351095,2074888,5749248,127961935,0,41000000,180,0,57000,119000,tpc
13905,2.77,4.2,406,1,262,10.2,2.9,83.1,123351395,2074404,5749440,127962285,0,46000000,360,0,52000,108000,tpc
13906,2.77,4.2,406,1,262,12.2,3.1,80.8,123351395,2074404,5749440,127962285,0,43000000,540,0,54000,113000,tpc
13907,3.03,4.23,406,1,262,11.6,3.2,81.6,123351395,2074404,5749440,127962285,0,46000000,300,0,53000,111000,tpc
13908,3.03,4.23,406,1,262,10.8,3.3,82.3,123348385,2073188,5753656,127963535,0,48000000,639,0,53000,112000,tpc
13909,3.03,4.23,406,1,262,11.2,3.4,82.2,123348385,2073188,5753656,127963535,0,45000000,600,0,48000,101000,tpc
13910,3.03,4.23,406,1,262,10.4,2.8,83.2,123348385,2073188,5753656,127963535,0,44000000,660,0,61000,124000,tpc
13911,3.03,4.23,406,2,262,13.5,3.5,79.8,123346865,2074444,5753924,127962125,0,48000000,600,0,45000,94000,tpc
13912,2.94,4.19,406,1,262,10.3,3.1,82.7,123346865,2074444,5753924,127962125,0,43000000,543,0,65000,136000,tpc
13913,2.94,4.19,406,1,262,13.4,3.6,79.1,123346755,2074496,5753980,127962145,0,49000000,420,0,51000,105000,tpc
13914,2.94,4.19,406,2,262,9.9,2.6,83.6,123346755,2074496,5753980,127962145,0,42000000,562,0,54000,112000,tpc
13915,2.94,4.19,406,1,262,13.3,4.1,79.2,123346755,2074496,5753980,127962145,0,45000000,622,0,49000,103000,tpc
13916,2.94,4.19,406,1,262,10.3,2.5,83.4,123341805,2075144,5758288,127961445,0,44000000,668,0,63000,131000,tpc
13917,2.79,4.14,406,1,262,11.3,3.4,81.7,123341805,2075144,5758288,127961445,0,48000000,812,0,44000,92000,tpc
13918,2.79,4.14,406,1,262,11.5,3.3,81.4,123341805,2075144,5758288,127961445,0,40000000,1052,0,63000,131000,tpc
13919,2.79,4.14,406,1,262,9.6,2.4,84.4,123341805,2075036,5758392,127961555,0,49000000,414,0,50000,105000,tpc
13920,2.79,4.14,406,1,262,11.7,3.5,81.2,123341805,2075036,5758392,127961555,0,44000000,540,0,67000,140000,tpc
13921,2.79,4.14,406,1,262,8.9,2.2,85.1,123341805,2075036,5758392,127961555,0,49000000,720,0,47000,98000,tpc
13922,3.05,4.17,406,2,262,13.3,3.8,79.5,123340805,2075916,5758516,127960605,0,45000000,692,0,60000,127000,tpc
13923,3.05,4.17,406,2,262,8.7,2.2,85.0,123340805,2075916,5758516,127960605,0,46000000,452,0,51000,107000,tpc
13924,3.05,4.17,406,1,262,13.3,4.2,79.1,123340805,2075916,5758516,127960605,0,48000000,1171,0,58000,123000,tpc
13925,3.05,4.17,406,1,262,9.1,2.6,84.5,123336365,2076312,5762556,127960445,0,46000000,900,0,54000,112000,tpc
13926,3.05,4.17,406,2,261,12.2,3.7,81.0,123336365,2076312,5762556,127960445,0,45000000,840,0,52000,108000,tpc
13927,2.88,4.11,406,1,262,8.8,2.4,85.0,123336365,2076312,5762556,127960445,0,42000000,600,0,55000,115000,tpc
13928,2.88,4.11,406,1,262,12.8,3.4,80.2,123336585,2075932,5762716,127960765,0,42000000,459,0,53000,111000,tpc
13929,2.88,4.11,406,1,262,10.0,3.0,83.1,123336585,2075932,5762716,127960765,0,43000000,899,0,60000,125000,tpc
13930,2.88,4.11,406,2,262,11.7,3.8,81.1,123336585,2075932,5762716,127960765,0,47000000,780,0,43000,89000,tpc
13931,2.88,4.11,406,1,262,12.4,3.3,81.0,123335345,2076852,5763036,127959635,0,40000000,2032,0,64000,135000,tpc
13932,2.97,4.11,406,1,262,10.2,3.0,83.0,123335345,2076852,5763036,127959635,0,49000000,424,0,50000,106000,tpc
13933,2.97,4.11,406,2,262,11.8,3.4,81.1,123335345,2076852,5763036,127959635,0,42000000,812,0,53000,111000,tpc
13934,2.97,4.11,406,1,262,10.4,3.1,82.8,123331425,2075896,5767916,127959885,0,45000000,752,0,50000,105000,tpc
13935,2.97,4.11,406,2,262,11.7,3.5,81.2,123331425,2075896,5767916,127959885,4096,49000000,812,0,58000,121000,tpc
13936,2.97,4.11,406,2,262,10.6,2.9,82.8,123331425,2075896,5767916,127959885,0,45000000,572,0,49000,102000,tpc
13937,3.05,4.11,406,1,262,12.9,3.7,80.0,123332285,2075512,5767432,127960975,0,39000000,1019,0,61000,128000,tpc
13938,3.05,4.11,406,3,261,10.6,2.8,83.0,123332285,2075512,5767432,127960975,0,46000000,360,0,51000,109000,tpc
13939,3.05,4.11,406,1,262,12.1,3.4,80.8,123332285,2075512,5767432,127960975,0,41000000,540,0,59000,123000,tpc
13940,3.05,4.11,406,1,262,9.1,2.9,84.7,123332645,2075284,5767312,127961435,0,45000000,480,0,53000,110000,tpc
13941,3.37,4.16,406,1,262,14.5,4.2,78.2,123332645,2075284,5767312,127961435,0,45000000,924,0,62000,131000,tpc
13942,3.37,4.16,406,3,262,9.7,2.3,84.3,123332645,2075284,5767312,127961435,0,48000000,540,0,49000,103000,tpc
13943,3.37,4.16,406,1,262,10.9,2.9,82.3,123330135,2073268,5771828,127963205,0,42000000,480,0,55000,116000,tpc
13944,3.37,4.16,406,1,262,13.3,3.5,79.7,123330135,2073268,5771828,127963205,0,42000000,360,0,49000,103000,tpc
13945,3.37,4.16,406,1,262,11.7,3.2,81.5,123330135,2073268,5771828,127963205,0,44000000,906,0,58000,124000,tpc
13946,3.66,4.21,406,2,261,11.2,3.2,82.1,123331085,2072184,5771964,127964255,0,46000000,420,0,54000,112000,tpc
13947,3.66,4.21,406,1,262,9.9,3.2,83.0,123331085,2072184,5771964,127964255,0,45000000,360,0,51000,107000,tpc
13948,3.66,4.21,406,1,262,12.7,3.7,80.4,123331085,2072184,5771964,127964255,0,45000000,519,0,55000,115000,tpc
13949,3.66,4.21,406,1,262,10.2,2.7,83.5,123332945,2070208,5772080,127966225,0,44000000,300,0,47000,98000,tpc
13950,3.66,4.21,406,1,262,13.2,3.0,80.2,123332945,2070208,5772080,127966225,0,43000000,212,0,59000,123000,tpc
13951,3.77,4.22,406,1,262,10.7,2.8,82.9,123332945,2070208,5772080,127966225,0,48000000,272,0,49000,103000,tpc
13952,3.77,4.22,406,1,262,12.4,3.8,80.0,123327645,2071188,5776400,127965285,0,41000000,811,0,61000,127000,tpc
13953,3.77,4.22,406,1,262,9.7,2.9,83.5,123327645,2071188,5776400,127965285,0,46000000,420,0,52000,109000,tpc
13954,3.77,4.22,406,2,262,12.3,3.6,80.6,123327645,2071188,5776400,127965285,0,41000000,322,0,54000,112000,tpc
13955,3.77,4.22,406,1,262,10.5,3.1,82.5,123327475,2071320,5776444,127965205,0,43000000,442,0,60000,125000,tpc
13956,3.95,4.25,406,2,262,11.9,3.3,81.2,123327475,2071320,5776444,127965205,0,46000000,360,0,37000,78000,tpc
13957,3.95,4.25,406,2,262,9.1,2.3,84.8,123327475,2071320,5776444,127965205,0,41000000,812,0,69000,145000,tpc
13958,3.95,4.25,406,1,262,13.8,3.3,79.7,123326925,2071364,5776948,127964765,0,49000000,486,0,45000,95000,tpc
13959,3.95,4.25,406,1,262,10.4,2.8,83.0,123326925,2071364,5776948,127964765,0,44000000,502,0,58000,121000,tpc
13960,3.95,4.25,406,2,262,11.7,3.2,81.5,123323615,2070776,5780840,127965685,0,49000000,240,0,52000,109000,tpc
13961,3.87,4.23,406,2,262,11.4,3.2,82.2,123323615,2070776,5780840,127965685,0,43000000,1102,0,57000,120000,tpc
13962,3.87,4.23,406,2,262,10.8,3.4,82.4,123323615,2070776,5780840,127965685,0,46000000,984,0,47000,97000,tpc
13963,3.87,4.23,406,1,262,11.5,2.8,82.0,123323625,2070292,5781316,127965765,0,46000000,120,0,54000,115000,tpc
13964,3.87,4.23,406,1,262,10.6,3.0,82.9,123323625,2070292,5781316,127965765,0,45000000,300,0,46000,97000,tpc
13965,3.87,4.23,406,1,262,11.6,3.1,82.0,123323625,2070292,5781316,127965765,0,43000000,322,0,63000,132000,tpc
13966,4.04,4.26,406,1,262,9.1,2.5,84.4,123323375,2070428,5781424,127965625,0,45000000,420,0,44000,92000,tpc
13967,4.04,4.26,406,1,262,12.7,3.8,79.9,123323375,2070428,5781424,127965625,0,42000000,1104,0,55000,114000,tpc
13968,4.04,4.26,406,1,262,10.0,2.7,83.3,123323375,2070428,5781424,127965625,0,49000000,459,0,50000,106000,tpc
13969,4.04,4.26,406,1,262,12.3,3.6,80.6,123318165,2071144,5785920,127964675,0,43000000,420,0,60000,127000,tpc
13970,4.04,4.26,406,1,262,9.7,2.4,84.0,123318165,2071144,5785920,127964675,0,48000000,600,0,47000,98000,tpc
13971,4.12,4.27,406,2,261,11.9,2.9,81.8,123318165,2071144,5785920,127964675,0,41000000,300,0,62000,122000,tpc
13972,4.12,4.27,406,1,262,10.3,2.7,83.1,123317855,2071756,5785616,127964495,0,47000000,1044,0,52000,107000,tpc
13973,4.12,4.27,406,1,262,11.6,2.8,82.3,123317855,2071756,5785616,127964495,0,43000000,543,0,62000,120000,tpc
13974,4.12,4.27,406,1,262,9.6,2.9,83.7,123317855,2071756,5785616,127964495,0,48000000,1021,0,51000,98000,tpc
13975,4.12,4.27,406,3,260,10.9,3.2,82.3,123317025,2071864,5786340,127963775,0,42000000,480,0,56000,114000,tpc
13976,4.83,4.42,406,1,262,10.4,2.7,82.9,123317025,2071864,5786340,127963775,0,51000000,480,0,59000,122000,tpc
13977,4.83,4.42,406,2,262,11.5,3.3,82.1,123317025,2071864,5786340,127963775,0,45000000,600,0,51000,106000,tpc
13978,4.83,4.42,406,1,262,11.4,3.0,82.1,123313315,2071880,5790040,127964325,0,45000000,600,0,50000,105000,tpc
13979,4.83,4.42,406,1,262,12.1,3.1,81.1,123313315,2071880,5790040,127964325,0,42000000,360,0,61000,126000,tpc
13980,4.83,4.42,406,1,262,10.5,3.6,82.4,123313315,2071880,5790040,127964325,0,44000000,660,0,47000,100000,tpc
13981,4.52,4.36,406,2,262,10.0,3.1,83.2,123312595,2072640,5790004,127963665,0,39000000,1464,0,64000,135000,tpc
13982,4.52,4.36,406,1,262,11.9,3.5,81.2,123312595,2072640,5790004,127963665,0,45000000,540,0,49000,101000,tpc
13983,4.52,4.36,406,2,262,10.9,3.4,81.6,123312595,2072640,5790004,127963665,0,42000000,660,0,58000,122000,tpc
13984,4.52,4.36,406,2,262,10.7,3.1,82.7,123303485,2073312,5798428,127962975,0,43000000,480,0,60000,126000,tpc
13985,4.52,4.36,406,1,262,11.8,3.3,81.3,123303485,2073312,5798428,127962975,0,49000000,480,0,48000,101000,tpc
13986,4.72,4.4,406,1,262,10.4,3.6,82.5,123303485,2073312,5798428,127962975,0,43000000,420,0,57000,120000,tpc
13987,4.72,4.4,406,2,262,10.8,3.2,82.1,123299205,2073220,5802816,127962945,0,45000000,420,0,50000,106000,tpc
13988,4.72,4.4,406,2,262,10.7,2.8,82.7,123299205,2073220,5802816,127962945,0,45000000,1058,0,47000,99000,tpc
13989,4.72,4.4,406,4,261,10.5,2.7,83.1,123299205,2073220,5802816,127962945,0,46000000,540,0,53000,112000,tpc
13990,4.82,4.43,406,1,262,12.9,3.8,80.1,123299755,2072492,5802988,127963605,0,48000000,300,0,43000,89000,tpc
13991,4.82,4.43,406,1,262,10.1,3.2,82.9,123299755,2072492,5802988,127963605,0,40000000,982,0,59000,124000,tpc
13992,4.82,4.43,406,2,261,11.6,3.3,81.7,123299755,2072492,5802988,127963605,0,46000000,1082,0,43000,88000,tpc
13993,4.82,4.43,406,1,262,12.6,3.4,80.5,123294105,2073640,5807488,127962255,0,41000000,900,0,54000,114000,tpc
13994,4.82,4.43,406,1,262,10.9,3.0,82.3,123294105,2073640,5807488,127962255,0,49000000,840,0,52000,108000,tpc
13995,4.84,4.44,406,1,262,9.5,3.0,83.8,123294105,2073640,5807488,127962255,0,44000000,560,0,62000,131000,tpc
13996,4.84,4.44,406,1,262,12.4,3.4,80.4,123293965,2073776,5807496,127962225,0,45000000,987,152,56000,117000,tpc
13997,4.84,4.44,406,1,262,10.4,2.7,83.5,123293965,2073776,5807496,127962225,0,45000000,1164,0,53000,112000,tpc
13998,4.84,4.44,406,2,262,11.3,2.9,82.5,123293965,2073776,5807496,127962225,0,44000000,556,0,46000,96000,tpc
13999,4.84,4.44,406,1,262,12.5,3.4,80.8,123293905,2073148,5808180,127962275,0,42000000,540,0,57000,120000,tpc
14000,4.53,4.38,406,1,262,9.1,2.7,84.0,123293905,2073148,5808180,127962275,0,46000000,1063,0,54000,112000,tpc
14001,4.53,4.38,406,1,262,13.3,3.8,79.6,123293905,2073148,5808180,127962275,0,42000000,720,84,35000,74000,tpc
14002,4.53,4.38,405,1,262,10.6,3.3,82.2,123290745,2072648,5811840,127963385,0,40000000,600,0,74000,157000,tpc
14003,4.53,4.38,405,1,262,12.7,2.9,80.8,123290745,2072648,5811840,127963385,0,48000000,540,0,50000,105000,tpc
14004,4.53,4.38,405,1,262,10.6,3.1,82.5,123290065,2073196,5811976,127962765,0,54000000,982,0,28000,57000,tpc
14005,4.41,4.36,405,1,262,11.0,3.8,81.9,123290065,2073196,5811976,127962765,0,19000000,1020,0,63000,132000,tpc
14006,4.41,4.36,405,1,262,11.7,3.1,81.7,123290065,2073196,5811976,127962765,0,60000000,2192,0,35000,73000,tpc
14007,4.41,4.36,405,2,262,11.3,3.2,82.1,123291325,2071720,5812184,127964145,0,26000000,660,0,68000,142000,tpc
14008,4.41,4.36,405,1,262,11.0,3.0,82.4,123291325,2071720,5812184,127964145,0,48000000,939,0,42000,88000,tpc
14009,4.41,4.36,405,4,260,11.4,3.0,82.1,123291325,2071720,5812184,127964145,0,41000000,1006,0,58000,122000,tpc
14010,4.62,4.4,405,1,262,11.7,2.9,81.5,123286595,2071776,5816864,127963755,0,49000000,600,54,48000,100000,tpc
14011,4.62,4.4,405,2,262,9.7,2.7,83.8,123286595,2071776,5816864,127963755,0,36000000,780,0,63000,131000,tpc
14012,4.62,4.4,405,1,262,10.6,3.3,82.3,123286595,2071776,5816864,127963755,0,46000000,600,0,57000,119000,tpc
14013,4.62,4.4,405,1,262,12.1,3.6,80.9,123286655,2071280,5817296,127963925,0,41000000,600,0,42000,88000,tpc
14014,4.62,4.4,405,1,262,10.8,2.9,82.5,123286655,2071280,5817296,127963925,0,41000000,900,0,60000,127000,tpc
14015,4.57,4.4,405,2,262,9.2,2.2,84.6,123286655,2071280,5817296,127963925,0,42000000,960,0,49000,100000,tpc
14016,4.57,4.4,405,2,262,12.0,3.0,81.5,123286925,2071460,5816852,127964305,0,45000000,420,0,51000,109000,tpc
14017,4.57,4.4,405,4,260,9.2,2.8,84.4,123286925,2071460,5816852,127964305,0,45000000,899,0,49000,102000,tpc
14018,4.57,4.4,405,2,262,11.7,3.5,80.9,123286925,2071460,5816852,127964305,0,42000000,660,0,55000,116000,tpc
14019,4.57,4.4,405,2,262,11.4,3.0,81.9,123283425,2070744,5821064,127965055,0,46000000,660,0,52000,108000,tpc
14020,4.68,4.42,405,1,262,12.3,3.4,80.4,123283425,2070744,5821064,127965055,0,44000000,420,0,55000,115000,tpc
14021,4.68,4.42,405,1,262,9.7,3.1,83.3,123283425,2070744,5821064,127965055,0,49000000,900,0,50000,105000,tpc
14022,4.68,4.42,405,1,262,11.3,3.4,81.8,123282305,2071748,5821176,127964055,0,45000000,360,0,52000,109000,tpc
14023,4.68,4.42,405,1,262,8.9,2.4,84.8,123282305,2071748,5821176,127964055,0,39000000,660,0,55000,115000,tpc
14024,4.68,4.42,405,1,262,11.1,3.1,82.4,123282305,2071748,5821176,127964055,0,46000000,420,0,50000,104000,tpc
14025,4.71,4.43,405,1,262,11.1,3.0,82.3,123278705,2070892,5825640,127964595,0,42000000,360,0,63000,132000,tpc
14026,4.71,4.43,405,2,262,11.5,2.8,81.9,123278705,2070892,5825640,127964595,0,48000000,300,0,49000,102000,tpc
14027,4.71,4.43,405,1,262,12.2,3.0,81.1,123278705,2070892,5825640,127964595,0,43000000,120,0,63000,133000,tpc
14028,4.71,4.43,405,1,262,10.8,2.7,82.7,123277245,2072160,5825832,127963365,0,47000000,519,0,46000,91000,tpc
14029,4.71,4.43,405,1,262,11.3,3.6,81.5,123277245,2072160,5825832,127963365,0,45000000,1044,0,64000,134000,tpc
14030,4.73,4.44,405,1,262,10.2,3.2,83.1,123277245,2072160,5825832,127963365,0,47000000,600,0,48000,98000,tpc
14031,4.73,4.44,405,1,262,12.5,3.6,80.5,123277855,2071656,5825724,127964085,0,46000000,742,0,53000,110000,tpc
14032,4.73,4.44,405,1,262,10.5,3.3,82.9,123277855,2071656,5825724,127964085,0,45000000,720,0,55000,113000,tpc
14033,4.73,4.44,405,1,262,11.0,3.0,82.3,123277855,2071656,5825724,127964085,0,46000000,1224,0,46000,96000,tpc
14034,5.23,4.55,405,2,262,11.9,3.6,80.8,123273475,2071556,5830204,127963965,0,42000000,600,0,59000,122000,tpc
14035,5.23,4.55,405,1,262,10.7,2.6,83.0,123273475,2071556,5830204,127963965,0,52000000,562,0,38000,77000,tpc
14036,5.23,4.55,405,3,261,11.3,2.6,82.6,123273475,2071556,5830204,127963965,0,31000000,420,0,66000,139000,tpc
14037,5.23,4.55,405,1,262,11.2,3.2,82.0,123272975,2071476,5830784,127963575,0,61000000,420,0,43000,90000,tpc
14038,5.23,4.55,405,1,262,11.7,3.0,81.8,123272975,2071476,5830784,127963575,0,32000000,984,0,67000,139000,tpc
14039,5.37,4.59,405,1,262,10.6,3.1,82.4,123272975,2071476,5830784,127963575,0,48000000,442,0,42000,87000,tpc
14040,5.37,4.59,405,1,262,10.4,2.9,83.2,123269565,2070724,5834948,127964405,0,39000000,622,0,60000,127000,tpc
14041,5.37,4.59,405,2,262,11.4,2.6,82.2,123269565,2070724,5834948,127964405,0,47000000,660,0,41000,85000,tpc
14042,5.37,4.59,405,2,262,10.0,2.8,83.6,123269565,2070724,5834948,127964405,0,42000000,1224,0,57000,120000,tpc
14043,5.37,4.59,405,3,262,11.2,2.8,82.9,123267855,2072432,5834948,127962805,0,48000000,382,0,47000,98000,tpc
14044,5.34,4.6,405,2,262,11.9,3.1,81.4,123267855,2072432,5834948,127962805,0,43000000,180,0,59000,124000,tpc
14045,5.34,4.6,405,2,262,12.1,3.5,81.2,123267855,2072432,5834948,127962805,0,41000000,600,0,64000,132000,tpc
14046,5.34,4.6,405,1,262,11.9,3.6,80.8,123268265,2072204,5834764,127963325,0,45000000,540,0,48000,100000,tpc
14047,5.34,4.6,405,2,262,9.7,2.6,83.9,123268265,2072204,5834764,127963325,0,42000000,604,0,61000,128000,tpc
14048,5.34,4.6,405,1,262,12.9,3.8,79.9,123268265,2072204,5834764,127963325,0,50000000,523,0,51000,107000,tpc
14049,5.56,4.66,405,2,262,9.2,2.7,84.2,123263875,2072592,5838768,127963205,0,44000000,424,0,48000,100000,tpc
14050,5.56,4.66,405,2,262,11.1,3.3,81.9,123263875,2072592,5838768,127963205,0,43000000,424,0,56000,118000,tpc
14051,5.56,4.66,405,1,262,11.3,3.1,81.9,123262735,2073300,5839196,127962145,0,59000000,904,0,50000,103000,tpc
14052,5.56,4.66,405,1,262,10.2,2.5,83.6,123262735,2073300,5839196,127962145,0,29000000,604,0,63000,133000,tpc
14053,5.56,4.66,405,1,262,11.2,3.1,81.9,123262735,2073300,5839196,127962145,0,51000000,364,0,44000,93000,tpc
14054,5.51,4.66,405,4,260,11.0,3.1,82.1,123262655,2073048,5839524,127962175,0,33000000,420,0,62000,129000,tpc
14055,5.51,4.66,405,3,262,10.3,3.0,83.1,123262655,2073048,5839524,127962175,0,57000000,304,0,45000,94000,tpc
14056,5.51,4.66,405,1,262,12.1,2.9,81.4,123262655,2073048,5839524,127962175,0,32000000,663,0,64000,135000,tpc
14057,5.51,4.66,405,2,262,10.6,2.8,82.5,123258605,2073176,5843452,127962385,0,48000000,420,0,48000,100000,tpc
14058,5.51,4.66,405,2,262,12.8,3.6,80.0,123258605,2073176,5843452,127962385,0,48000000,496,0,49000,102000,tpc
14059,5.39,4.65,405,1,262,10.3,2.7,83.4,123258605,2073176,5843452,127962385,0,36000000,1284,0,65000,136000,tpc
14060,5.39,4.65,405,2,262,11.2,3.0,82.2,123258475,2073404,5843356,127962405,0,43000000,360,0,51000,106000,tpc
14061,5.39,4.65,405,1,262,10.6,3.0,82.9,123258475,2073404,5843356,127962405,0,42000000,420,0,56000,117000,tpc
14062,5.39,4.65,405,2,262,9.9,2.6,83.6,123258475,2073404,5843356,127962405,0,48000000,360,0,46000,97000,tpc
14063,5.39,4.65,405,1,262,12.0,3.9,80.5,123257605,2073900,5843736,127961645,0,38000000,300,0,60000,126000,tpc
14064,5.44,4.67,405,2,261,8.9,2.0,85.1,123257605,2073900,5843736,127961645,0,56000000,719,0,48000,99000,tpc
14065,5.44,4.67,405,1,262,13.5,3.8,79.1,123257605,2073900,5843736,127961645,0,40000000,420,0,60000,127000,tpc
14066,5.44,4.67,405,1,262,8.7,2.9,84.6,123254665,2072448,5848120,127962975,0,49000000,120,0,48000,99000,tpc
14067,5.44,4.67,405,1,262,11.7,3.6,81.4,123254665,2072448,5848120,127962975,0,43000000,120,0,57000,119000,tpc
14068,5.44,4.67,405,2,262,11.8,3.1,81.4,123254665,2072448,5848120,127962975,0,45000000,742,101,44000,92000,tpc
14069,5.56,4.71,405,2,262,9.9,2.8,83.5,123254445,2072408,5848380,127962915,0,42000000,480,0,61000,129000,tpc
14070,5.56,4.71,405,2,262,10.4,3.1,82.7,123254445,2072408,5848380,127962915,0,48000000,240,0,48000,99000,tpc
14071,5.56,4.71,405,1,262,10.1,2.8,83.2,123254445,2072408,5848380,127962915,0,42000000,1108,0,53000,112000,tpc
14072,5.56,4.71,405,2,262,10.8,3.4,82.1,123253605,2073040,5848588,127962255,0,53000000,300,0,44000,93000,tpc
14073,5.56,4.71,405,2,262,10.7,3.1,82.6,123253605,2073040,5848588,127962255,0,32000000,420,84,61000,130000,tpc
