Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
14.07,14.02,594,5,352,28.1,1.2,70.7,32408872,96808944,1952476,33283116,0,0,1084,0,5304,2916,linpack
14.07,14.02,594,5,352,28.4,0.9,70.8,32408872,96808944,1952476,33283116,0,276000,904,0,5395,3044,linpack
14.07,14.02,594,5,352,27.7,1.5,70.7,32408872,96808944,1952476,33283116,0,44000,904,0,5268,2876,linpack
14.07,14.02,594,5,352,27.9,1.4,70.7,32409992,96807672,1952632,33284404,0,0,724,0,5269,2923,linpack
14.07,14.02,594,5,352,28.6,0.7,70.7,32409992,96807672,1952632,33284404,0,0,1140,0,5249,2827,linpack
14.07,14.02,594,5,352,28,1.3,70.7,32409992,96807672,1952632,33284404,0,0,600,0,5447,3134,linpack
14.07,14.02,594,5,352,28.2,1,70.7,32410604,96806896,1952796,33285124,0,328000,784,0,5280,2863,linpack
14.07,14.02,594,5,352,28.2,1,70.7,32410604,96806896,1952796,33285124,0,28000,986,0,5310,2897,linpack
14.07,14.02,594,5,352,28.5,0.8,70.8,32410604,96806896,1952796,33285124,0,0,664,0,5306,2946,linpack
14.06,14.01,594,5,352,28,1.2,70.8,32411476,96805872,1952948,33286164,0,0,1482,0,5393,3052,linpack
14.06,14.01,594,5,352,27.9,1.3,70.7,32411476,96805872,1952948,33286164,0,0,604,0,5296,2889,linpack
14.06,14.01,594,5,352,28.5,0.7,70.8,32411476,96805872,1952948,33286164,0,0,1244,0,5306,2907,linpack
14.06,14.01,594,5,352,28.3,0.9,70.7,32412232,96804968,1953096,33287064,0,260000,879,0,5294,2923,linpack
14.06,14.01,594,5,352,28.2,1.1,70.7,32412232,96804968,1953096,33287064,0,32000,1464,0,5434,3079,linpack
14.06,14.01,594,5,352,28.1,1.2,70.7,32412232,96804968,1953096,33287064,0,0,604,0,5353,2958,linpack
14.06,14.01,594,5,352,28.9,0.8,70.4,32413352,96803688,1953256,33288352,0,0,626,0,5264,2842,linpack
14.06,14.01,594,5,352,28.3,1,70.7,32413352,96803688,1953256,33288352,0,0,364,0,5267,2909,linpack
14.06,14.01,594,5,352,28.3,1,70.7,32413352,96803688,1953256,33288352,0,0,604,0,5394,3056,linpack
14.06,14.01,594,5,352,28.3,1,70.7,32414856,96801984,1953460,33289992,0,348000,1105,0,5336,2944,linpack
14.05,14.01,594,5,352,28.5,0.7,70.7,32414856,96801984,1953460,33289992,0,0,720,0,5264,2834,linpack
14.05,14.01,594,5,352,28.6,0.6,70.7,32414856,96801984,1953460,33289992,0,0,840,0,5254,2917,linpack
14.05,14.01,594,5,352,28.2,1.1,70.7,32415604,96801072,1953616,33290912,0,0,660,0,5361,3001,linpack
14.05,14.01,594,5,352,28.2,1.1,70.7,32415604,96801072,1953616,33290912,0,0,982,0,5351,2960,linpack
14.05,14.01,594,5,352,28,1.3,70.7,32415604,96801072,1953616,33290912,0,28000,1650,155,5382,2906,linpack
14.05,14.01,594,5,352,28.4,0.9,70.7,32417472,96799056,1953772,33293000,0,256000,840,0,5313,2894,linpack
14.05,14.01,594,5,352,28.5,0.8,70.7,32417472,96799056,1953772,33293000,0,0,1020,0,5478,3023,linpack
14.05,14.01,594,5,352,28.5,0.8,70.7,32417472,96799056,1953772,33293000,0,0,1140,0,5376,3028,linpack
14.05,14.01,594,5,352,28.4,0.9,70.8,32418184,96798176,1953936,33293824,0,0,960,0,5412,3008,linpack
14.04,14.01,594,5,352,28.6,0.7,70.7,32418184,96798176,1953936,33293824,0,32000,960,0,5337,2954,linpack
14.04,14.01,594,5,352,28.4,0.9,70.7,32418184,96798176,1953936,33293824,0,312000,960,0,5380,3038,linpack
14.04,14.01,594,5,352,28.4,0.8,70.8,32419928,96796288,1954080,33295740,0,0,480,0,5320,2932,linpack
14.04,14.01,594,5,352,28.4,0.8,70.8,32419928,96796288,1954080,33295740,0,0,839,0,5311,2908,linpack
14.04,14.01,594,5,352,28.2,1.1,70.7,32419928,96796288,1954080,33295740,0,0,999,0,5385,3006,linpack
14.04,14.01,594,5,352,28.4,0.9,70.7,32421172,96794872,1954252,33297116,0,36000,856,0,5380,3037,linpack
14.04,14.01,594,6,351,28.3,1.1,70.7,32421172,96794872,1954252,33297116,0,268000,2897,0,5390,2980,linpack
14.04,14.01,594,5,352,28.3,1,70.7,32422668,96793232,1954400,33298780,0,0,1108,0,5310,2911,linpack
14.04,14.01,594,5,352,28.5,0.8,70.7,32422668,96793232,1954400,33298780,0,0,360,0,5264,2852,linpack
14.04,14.01,594,5,352,28.5,0.8,70.7,32422668,96793232,1954400,33298780,0,0,660,0,5436,3084,linpack
14.04,14.01,594,5,352,28.6,0.7,70.7,32424412,96791328,1954560,33300744,0,28000,840,0,5367,2988,linpack
14.04,14.01,594,5,352,28.5,0.8,70.7,32424412,96791328,1954560,33300744,0,260000,1200,0,5266,2843,linpack
14.04,14.01,594,5,352,28.3,1,70.7,32424412,96791328,1954560,33300744,0,0,720,0,5334,2900,linpack
14.04,14.01,594,5,352,28.2,1.1,70.7,32425652,96789920,1954720,33302156,0,0,924,0,5364,3026,linpack
14.04,14.01,594,5,352,28.2,1.1,70.7,32425652,96789920,1954720,33302156,0,0,480,0,5317,2907,linpack
14.03,14.01,594,5,352,28.2,1,70.7,32425652,96789920,1954720,33302156,0,28000,960,0,5398,2998,linpack
14.03,14.01,594,5,352,28.2,1,70.7,32427264,96788144,1954892,33303884,0,260000,840,0,5287,2871,linpack
14.03,14.01,594,5,352,28.2,1.1,70.7,32427264,96788144,1954892,33303884,0,0,2004,54,5554,3158,linpack
14.03,14.01,594,5,352,28.5,0.8,70.7,32427264,96788144,1954892,33303884,0,0,420,0,5252,2834,linpack
14.03,14.01,594,5,352,28.6,0.7,70.8,32428876,96786368,1955048,33305664,0,0,899,0,5366,2992,linpack
14.03,14.01,594,5,352,28.4,0.9,70.7,32428876,96786368,1955048,33305664,0,0,982,0,5268,2850,linpack
14.03,14.01,594,5,352,28.5,0.9,70.7,32428876,96786368,1955048,33305664,0,356000,1020,0,5450,3109,linpack
14.03,14.01,594,5,352,28.4,0.9,70.7,32430988,96784096,1955208,33307956,0,0,600,0,5252,2842,linpack
14.03,14.01,594,5,352,28.3,0.9,70.8,32430988,96784096,1955208,33307956,0,0,780,0,5379,3001,linpack
14.03,14.01,594,5,352,28.4,0.9,70.7,32430988,96784096,1955208,33307956,0,0,1043,0,5445,3043,linpack
14.03,14.01,594,5,352,28.1,1.2,70.7,32466948,96747984,1955364,33344028,0,0,840,0,5339,2990,linpack
14.03,14.01,594,5,352,28.5,0.8,70.7,32466948,96747984,1955364,33344028,0,36000,780,0,5395,3010,linpack
14.03,14.01,594,5,352,28.6,0.6,70.8,32466948,96747984,1955364,33344028,0,272000,840,0,5314,2891,linpack
14.03,14.01,594,5,352,28.3,1,70.7,32434776,96780000,1955520,33312028,0,0,862,0,5317,2924,linpack
14.03,14.01,594,5,352,28.5,0.8,70.7,32434776,96780000,1955520,33312028,0,0,862,0,5474,3152,linpack
14.02,14.01,594,5,352,28.6,0.7,70.7,32434776,96780000,1955520,33312028,0,0,900,0,5343,2932,linpack
14.02,14.01,594,5,352,28.2,1,70.7,32437504,96777120,1955676,33314928,0,40000,720,0,5323,2916,linpack
14.02,14.01,594,5,352,28.3,1,70.7,32437504,96777120,1955676,33314928,0,284000,900,0,5316,2903,linpack
14.02,14.01,594,5,352,28.4,1,70.7,32437504,96777120,1955676,33314928,0,0,1222,0,5430,3063,linpack
14.02,14.01,594,5,352,28.4,0.9,70.7,32439604,96774856,1955836,33317196,0,0,660,0,5300,2917,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32439604,96774856,1955836,33317196,0,0,635,169,5269,2852,linpack
14.02,14.01,594,5,352,28.1,1.1,70.7,32439604,96774856,1955836,33317196,0,36000,1560,0,5348,2937,linpack
14.02,14.01,594,5,352,28.3,1,70.7,32439364,96774944,1955984,33317068,0,320000,1380,0,5419,3073,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32439364,96774944,1955984,33317068,0,0,960,0,5344,2955,linpack
14.02,14.01,594,5,352,28,1.3,70.7,32439364,96774944,1955984,33317068,0,0,960,0,5373,2963,linpack
14.02,14.01,594,5,352,28.2,1.1,70.7,32439244,96774912,1956144,33317120,0,0,720,0,5251,2838,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32439244,96774912,1956144,33317120,0,28000,540,0,5420,3069,linpack
14.02,14.01,594,5,352,28.3,0.9,70.8,32439244,96774912,1956144,33317120,0,0,540,0,5305,2904,linpack
14.02,14.01,594,5,352,28.1,1.2,70.6,32439028,96774968,1956300,33317072,0,260000,1020,0,5248,2839,linpack
14.02,14.01,594,5,352,28.3,1,70.7,32439028,96774968,1956300,33317072,0,0,1207,0,5361,2981,linpack
14.02,14.01,594,6,351,28.5,1.1,70.5,32439028,96774968,1956300,33317072,0,0,540,0,5413,3066,linpack
14.02,14.01,594,5,352,28.4,1.1,70.5,32438908,96774888,1956500,33317128,0,28000,840,0,5265,2854,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32438908,96774888,1956500,33317128,0,0,660,0,5445,2983,linpack
14.02,14.01,594,5,352,28.2,1.1,70.7,32438908,96774888,1956500,33317128,0,308000,540,0,5387,2870,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32438792,96774848,1956656,33317180,0,0,660,0,5336,2989,linpack
14.02,14.01,594,5,352,28.3,1,70.7,32438792,96774848,1956656,33317180,0,0,780,0,5357,2979,linpack
14.02,14.01,594,5,352,28.2,1.1,70.7,32438792,96774848,1956656,33317180,0,28000,1080,0,5353,2948,linpack
14.02,14.01,594,5,352,28.4,0.9,70.6,32438544,96774944,1956812,33317104,0,0,720,0,5251,2834,linpack
14.02,14.01,594,5,352,28.4,1,70.7,32438544,96774944,1956812,33317104,0,0,780,0,5472,3151,linpack
14.02,14.01,594,5,352,28.3,1.1,70.7,32438544,96774944,1956812,33317104,0,260000,959,0,5290,2874,linpack
14.02,14.01,594,5,352,28.5,0.8,70.7,32438424,96774904,1956968,33317096,0,0,840,0,5274,2875,linpack
14.02,14.01,594,6,351,28.5,0.9,70.6,32438424,96774904,1956968,33317096,0,28000,840,0,5311,2902,linpack
14.02,14.01,594,5,352,28.4,1,70.6,32438424,96774904,1956968,33317096,0,0,600,0,5436,3097,linpack
14.02,14.01,594,5,352,28.4,1,70.6,32438304,96774864,1957124,33317148,0,0,719,0,5305,2922,linpack
14.01,14.01,594,5,352,25.1,4.4,70.5,32438304,96774864,1957124,33317148,0,0,780,0,5403,2988,linpack
14.01,14.01,594,5,352,13.2,16.1,70.7,32438304,96774864,1957124,33317148,0,360000,866,0,5361,2984,linpack
14.01,14.01,594,5,352,14.1,15.2,70.8,32427504,96785512,1957280,33306524,0,0,724,0,5424,3116,linpack
14.01,14.01,594,5,352,10.6,0.9,88.5,32427504,96785512,1957280,33306524,0,36000,964,0,5367,2997,linpack
14.01,14.01,594,5,352,7.5,0.9,91.6,32427504,96785512,1957280,33306524,0,0,964,0,5317,2911,linpack
13.21,13.84,594,5,352,7.8,0.8,91.5,32427396,96785456,1957444,33306588,0,0,1259,0,5381,3005,linpack
13.21,13.84,594,5,352,7.5,0.9,91.6,32427396,96785456,1957444,33306588,0,0,796,0,5449,3110,linpack
13.21,13.84,594,5,352,7.6,0.8,91.6,32427396,96785456,1957444,33306588,0,320000,1739,0,5333,2905,linpack
13.21,13.84,594,5,352,7.6,0.9,91.5,32427272,96785360,1957660,33306640,0,28000,1277,0,5374,2962,linpack
13.21,13.84,594,5,352,7.7,0.8,91.6,32427272,96785360,1957660,33306640,0,0,1748,0,5311,2913,linpack
12.47,13.68,594,5,352,7.5,0.9,91.6,32427272,96785360,1957660,33306640,0,0,1052,0,5575,3180,linpack
12.47,13.68,594,5,352,7.6,0.9,91.6,32426948,96785544,1957804,33306428,0,0,1116,0,5411,2957,linpack
12.47,13.68,594,5,352,7.6,0.8,91.6,32426948,96785544,1957804,33306428,0,0,932,0,5292,2868,linpack
12.47,13.68,594,5,352,7.4,1,91.6,32426948,96785544,1957804,33306428,0,288000,742,0,5346,2970,linpack
12.47,13.68,594,5,352,7.6,0.9,91.6,32426868,96785472,1957952,33306524,0,0,720,0,5392,3048,linpack
11.79,13.52,594,5,352,7.5,0.8,91.6,32426868,96785472,1957952,33306524,0,0,1164,0,5252,2835,linpack
11.79,13.52,594,5,352,7.6,0.8,91.5,32426868,96785472,1957952,33306524,0,0,1140,0,5374,2989,linpack
11.79,13.52,594,5,352,7.6,0.8,91.6,32426624,96785560,1958112,33306456,0,0,900,0,5332,2966,linpack
11.79,13.52,594,5,352,7.6,0.8,91.6,32426624,96785560,1958112,33306456,0,284000,900,0,5451,3112,linpack
11.17,13.36,594,5,352,7.6,0.8,91.6,32426624,96785560,1958112,33306456,0,0,600,0,5307,2898,linpack
11.17,13.36,594,5,352,7.6,0.8,91.6,32425716,96786272,1958308,33305724,0,0,660,0,5323,2927,linpack
11.17,13.36,594,5,352,7.6,0.8,91.6,32425716,96786272,1958308,33305724,0,0,360,0,5309,2913,linpack
11.17,13.36,594,5,352,7.4,1,91.6,32425592,96786296,1958408,33305700,0,0,720,0,5450,3133,linpack
11.17,13.36,594,5,352,7.6,0.9,91.5,32425592,96786296,1958408,33305700,0,364000,1199,0,5356,2977,linpack
10.6,13.2,594,5,352,7.6,0.8,91.6,32425592,96786296,1958408,33305700,0,0,960,0,5342,2943,linpack
10.6,13.2,594,5,352,7.6,0.9,91.6,32425476,96786256,1958564,33305696,0,0,759,0,5360,2977,linpack
10.6,13.2,594,5,352,7.6,0.8,91.6,32425476,96786256,1958564,33305696,0,0,840,0,5397,3079,linpack
10.6,13.2,594,5,352,7.6,0.8,91.6,32425476,96786256,1958564,33305696,0,0,660,0,5322,2914,linpack
10.6,13.2,594,5,352,7.7,0.8,91.6,32425228,96786352,1958720,33305620,0,304000,540,0,5363,2984,linpack
10.07,13.05,594,5,352,7.4,1,91.6,32425228,96786352,1958720,33305620,0,0,600,0,5309,2928,linpack
10.07,13.05,594,5,352,7.5,0.9,91.6,32425228,96786352,1958720,33305620,0,0,780,0,5502,3188,linpack
10.07,13.05,594,5,352,7.5,0.9,91.6,32425104,96786320,1958872,33305664,0,0,780,0,5350,2979,linpack
10.07,13.05,594,5,352,7.6,0.9,91.6,32425104,96786320,1958872,33305664,0,0,900,0,5337,2975,linpack
10.07,13.05,594,5,352,7.6,0.8,91.6,32425104,96786320,1958872,33305664,0,328000,660,0,5318,2919,linpack
9.58,12.9,594,5,352,7.7,0.7,91.6,32424856,96786416,1959028,33305532,0,0,811,155,5437,3120,linpack
9.58,12.9,594,5,352,7.5,1,91.5,32424856,96786416,1959028,33305532,0,0,540,0,5367,3012,linpack
9.58,12.9,594,5,352,7.4,1,91.6,32424856,96786416,1959028,33305532,0,0,720,0,5294,2903,linpack
9.58,12.9,594,5,352,7.6,0.7,91.6,32424724,96786376,1959196,33305624,0,0,1260,0,5333,2962,linpack
9.58,12.9,594,5,352,7.5,1,91.5,32424724,96786376,1959196,33305624,0,308000,780,0,5457,3153,linpack
9.13,12.75,594,5,352,7.4,1,91.6,32424724,96786376,1959196,33305624,0,0,780,0,5321,2914,linpack
9.13,12.75,594,5,352,7.5,0.9,91.6,32424488,96786464,1959344,33305560,0,0,540,0,5399,3028,linpack
9.13,12.75,594,5,352,7.6,0.8,91.6,32424488,96786464,1959344,33305560,0,0,540,0,5286,2898,linpack
9.13,12.75,594,5,352,7.7,0.7,91.6,32424488,96786464,1959344,33305560,0,0,968,0,5425,3090,linpack
9.13,12.75,594,5,352,7.6,0.9,91.6,32424364,96786432,1959496,33305548,0,0,604,0,5371,2978,linpack
8.72,12.6,594,5,352,7.6,0.8,91.6,32424364,96786432,1959496,33305548,0,304000,784,0,5294,2925,linpack
8.72,12.6,594,5,352,8,0.8,91.2,32424364,96786432,1959496,33305548,0,0,1145,0,5385,3002,linpack
8.72,12.6,594,5,352,7.6,0.8,91.6,32424240,96786352,1959704,33305596,0,0,1046,0,5522,3199,linpack
8.72,12.6,594,5,352,7.5,0.9,91.6,32424240,96786352,1959704,33305596,0,0,866,0,5308,2935,linpack
8.72,12.6,594,5,352,7.6,0.7,91.6,32424240,96786352,1959704,33305596,0,0,720,0,5443,3071,linpack
8.34,12.46,594,5,352,7.6,0.8,91.6,32424120,96786320,1959860,33305696,0,284000,742,0,5327,2929,linpack
8.34,12.46,594,5,352,7.7,0.8,91.6,32424120,96786320,1959860,33305696,0,0,600,0,5481,3210,linpack
8.34,12.46,594,5,352,7.6,0.9,91.6,32424120,96786320,1959860,33305696,0,0,871,0,5317,2938,linpack
8.34,12.46,594,5,352,7.5,0.9,91.6,32424000,96786288,1960012,33305688,0,0,780,0,5304,2908,linpack
8.34,12.46,594,5,352,7.5,0.9,91.6,32424000,96786288,1960012,33305688,0,0,720,0,5334,2972,linpack
8,12.32,594,5,352,7.5,0.9,91.6,32424000,96786288,1960012,33305688,0,300000,720,0,5470,3181,linpack
8,12.32,594,5,352,7.7,0.8,91.5,32423748,96786368,1960176,33305608,0,0,660,0,5358,2983,linpack
8,12.32,594,5,352,7.6,0.8,91.6,32423748,96786368,1960176,33305608,0,0,840,0,5389,3060,linpack
8,12.32,594,5,352,7.5,0.9,91.6,32423748,96786368,1960176,33305608,0,0,960,0,5342,2967,linpack
8,12.32,594,5,352,7.6,0.9,91.6,32423632,96786336,1960324,33305660,0,0,960,0,5500,3217,linpack
7.76,12.2,594,5,352,7.5,0.9,91.6,32423632,96786336,1960324,33305660,0,300000,1079,0,5420,3080,linpack
7.76,12.2,594,5,352,7.6,0.8,91.6,32423632,96786336,1960324,33305660,0,0,1020,0,5546,3151,linpack
7.76,12.2,594,5,352,7.6,0.8,91.6,32423512,96786304,1960476,33305712,0,0,720,0,5405,3029,linpack
7.76,12.2,594,6,351,7.6,0.8,91.6,32423512,96786304,1960476,33305712,0,0,660,0,5541,3296,linpack
7.45,12.06,594,5,352,7.5,1,91.5,32423380,96786320,1960592,33305640,0,0,839,0,5479,3126,linpack
7.45,12.06,594,5,352,7.5,0.8,91.6,32423380,96786320,1960592,33305640,0,356000,720,0,5521,3120,linpack
7.45,12.06,594,5,352,7.7,0.8,91.6,32423380,96786320,1960592,33305640,0,0,869,110,6591,3179,linpack
7.45,12.06,594,5,352,7.6,0.8,91.6,32423264,96786240,1960796,33305748,0,0,796,0,5663,3323,linpack
7.45,12.06,594,5,352,7.6,0.8,91.6,32423264,96786240,1960796,33305748,0,0,1080,0,5448,3127,linpack
7.18,11.93,594,5,352,7.5,0.9,91.6,32423264,96786240,1960796,33305748,0,0,1605,0,5512,3243,linpack
7.18,11.93,594,5,352,7.5,0.9,91.6,32423144,96786200,1960952,33305800,0,304000,660,0,5549,3265,linpack
7.18,11.93,594,5,352,7.6,0.8,91.6,32423144,96786200,1960952,33305800,0,0,1278,86,5647,3529,linpack
7.18,11.93,594,5,352,7.5,0.9,91.6,32423144,96786200,1960952,33305800,0,0,1079,0,5584,3311,linpack
7.18,11.93,594,5,352,7.5,0.9,91.6,32422888,96786288,1961120,33305656,0,0,420,0,5623,3457,linpack
6.92,11.8,594,5,352,7.6,0.8,91.6,32422888,96786288,1961120,33305656,0,0,420,0,5777,3719,linpack
6.92,11.8,594,5,352,7.7,0.8,91.6,32422888,96786288,1961120,33305656,0,284000,875,169,6222,4357,linpack
6.92,11.8,594,5,352,7.7,0.8,91.6,32422956,96786064,1961276,33305896,0,28000,1010,78,5283,2897,linpack
6.92,11.8,594,5,352,7.6,0.8,91.6,32422956,96786064,1961276,33305896,0,0,1138,0,5411,3031,linpack
6.92,11.8,594,5,352,7.7,0.8,91.6,32422956,96786064,1961276,33305896,0,0,1688,194,27000,1677,linpack
6.69,11.67,594,5,352,7.6,0.7,91.6,32422832,96786032,1961432,33305952,0,0,660,0,2002,1364,linpack
6.69,11.67,594,5,352,7.4,1,91.6,32422832,96786032,1961432,33305952,0,0,720,0,2093,1410,linpack
6.69,11.67,594,6,351,7.7,0.8,91.6,32422832,96786032,1961432,33305952,0,352000,720,0,1931,1198,linpack
6.69,11.67,594,5,352,7.6,0.9,91.6,32422584,96786120,1961592,33305876,0,0,780,0,1894,1152,linpack
6.69,11.67,594,5,352,7.7,0.8,91.6,32422584,96786120,1961592,33305876,0,0,982,42,2018,1368,linpack
6.47,11.54,594,5,352,7.5,0.9,91.6,32422584,96786120,1961592,33305876,0,0,2544,0,2158,1295,linpack
6.47,11.54,594,5,352,7.6,0.8,91.6,32422464,96786080,1961748,33305876,0,0,1200,0,1911,1177,linpack
6.47,11.54,594,5,352,7.4,0.9,91.6,32422464,96786080,1961748,33305876,0,356000,1081,0,1919,1159,linpack
6.47,11.54,594,5,352,7.6,0.8,91.6,32422464,96786080,1961748,33305876,0,0,1004,54,1978,1310,linpack
6.47,11.54,594,5,352,7.7,0.7,91.6,32422340,96786056,1961900,33305920,0,0,900,0,1840,1073,linpack
6.28,11.41,594,5,352,7.5,0.9,91.6,32422340,96786056,1961900,33305920,0,0,1499,0,1871,1104,linpack
6.28,11.41,594,5,352,7.6,0.8,91.6,32422340,96786056,1961900,33305920,0,0,682,0,1852,1086,linpack
6.28,11.41,594,5,352,7.7,0.7,91.6,32422220,96786016,1962056,33305968,0,44000,894,0,2031,1394,linpack
6.28,11.41,594,5,352,7.7,0.7,91.6,32422220,96786016,1962056,33305968,0,284000,840,0,1871,1107,linpack
6.28,11.41,594,5,352,7.6,0.8,91.6,32422220,96786016,1962056,33305968,4096,0,780,0,2019,1236,linpack
6.09,11.29,594,5,352,7.6,0.8,91.6,32422104,96785984,1962212,33305968,0,0,920,0,1831,1062,linpack
6.09,11.29,594,5,352,7.6,0.8,91.5,32422104,96785984,1962212,33305968,0,0,860,0,1938,1277,linpack
6.09,11.29,594,5,352,7.6,0.8,91.7,32422104,96785984,1962212,33305968,0,68000,540,0,1884,1137,linpack
6.09,11.29,594,5,352,7.6,0.8,91.6,32421856,96786080,1962364,33305888,0,356000,960,0,1888,1110,linpack
6.09,11.29,594,5,352,7.7,0.7,91.6,32421856,96786080,1962364,33305888,0,0,1620,0,1883,1125,linpack
5.92,11.17,594,5,352,7.6,0.8,91.6,32421856,96786080,1962364,33305888,0,0,780,0,1964,1287,linpack
5.92,11.17,594,5,352,7.6,0.8,91.6,32421728,96786040,1962528,33305932,0,0,720,0,1851,1089,linpack
5.92,11.17,594,5,352,7.7,0.7,91.6,32421728,96786040,1962528,33305932,0,28000,1020,0,1896,1128,linpack
5.92,11.17,594,5,352,7.6,0.8,91.6,32421728,96786040,1962528,33305932,0,0,540,0,1830,1064,linpack
5.92,11.17,594,5,352,7.7,0.8,91.6,32421620,96785992,1962684,33305936,0,260000,900,0,1959,1293,linpack
5.77,11.05,594,5,352,7.7,0.7,91.6,32421620,96785992,1962684,33305936,0,0,904,0,1858,1098,linpack
5.77,11.05,594,5,352,8.1,0.8,91.2,32421620,96785992,1962684,33305936,0,0,904,0,1850,1079,linpack
5.77,11.05,594,5,352,7.6,0.8,91.6,32421372,96786032,1962888,33305860,0,28000,1691,0,1877,1107,linpack
5.77,11.05,594,5,352,7.7,0.7,91.6,32421372,96786032,1962888,33305860,0,0,904,0,1950,1284,linpack
5.63,10.93,594,5,352,7.6,0.8,91.6,32421372,96786032,1962888,33305860,0,260000,724,0,1852,1082,linpack
5.63,10.93,594,5,352,7.7,0.7,91.6,32421124,96786128,1963040,33305780,0,0,780,0,1890,1128,linpack
5.63,10.93,594,5,352,7.7,0.7,91.5,32421124,96786128,1963040,33305780,0,0,780,0,1847,1078,linpack
5.63,10.93,594,5,352,7.5,0.8,91.6,32421124,96786128,1963040,33305780,0,28000,904,0,1987,1320,linpack
5.63,10.93,594,5,352,7.7,0.7,91.5,32421128,96785968,1963196,33305940,0,0,724,0,1862,1098,linpack
5.5,10.82,594,5,352,7.7,0.7,91.6,32421128,96785968,1963196,33305940,0,260000,964,0,1857,1098,linpack
5.5,10.82,594,5,352,7.8,0.7,91.5,32421128,96785968,1963196,33305940,0,0,664,0,1834,1059,linpack
5.5,10.82,594,5,352,7.7,0.7,91.6,32420876,96786064,1963360,33305864,0,0,664,0,1931,1264,linpack
5.5,10.82,594,5,352,7.6,0.8,91.6,32420876,96786064,1963360,33305864,0,0,420,0,1833,1065,linpack
5.5,10.82,594,5,352,7.7,0.7,91.6,32420876,96786064,1963360,33305864,0,28000,480,0,1836,1073,linpack
5.38,10.7,594,5,352,7.4,1,91.6,32420760,96786024,1963512,33305864,0,0,480,0,1835,1063,linpack
5.38,10.7,594,5,352,7.5,0.9,91.6,32420760,96786024,1963512,33305864,0,260000,540,0,1960,1295,linpack
5.38,10.7,594,5,352,7.5,0.9,91.6,32420760,96786024,1963512,33305864,0,0,720,0,1836,1064,linpack
5.38,10.7,594,5,352,6.8,1.6,91.6,32420512,96786112,1963672,33305784,0,0,600,0,1970,1216,linpack
5.38,10.7,594,6,351,6.7,1.8,91.6,32420512,96786112,1963672,33305784,0,32000,484,0,1840,1085,linpack
5.27,10.59,594,5,352,6.7,1.7,91.6,32420512,96786112,1963672,33305784,0,0,1024,0,1950,1281,linpack
5.27,10.59,594,5,352,6,2.5,91.6,32420392,96786016,1963888,33305848,0,308000,1465,0,1883,1113,linpack
5.27,10.59,594,5,352,5.7,2.8,91.5,32420392,96786016,1963888,33305848,0,0,986,0,1910,1160,linpack
5.27,10.59,594,5,352,6.8,2,91.2,32420392,96786016,1963888,33305848,0,0,823,0,1858,1098,linpack
5.27,10.59,594,5,352,6.7,1.7,91.6,32420268,96785984,1964040,33305896,0,36000,938,0,1967,1295,linpack
5.17,10.48,594,5,352,7,1.4,91.6,32420268,96785984,1964040,33305896,0,0,1761,0,1892,1114,linpack
5.17,10.48,594,5,352,7.1,1.7,91.2,32420268,96785984,1964040,33305896,0,268000,922,0,1904,1134,linpack
5.17,10.48,594,5,352,8.3,1.9,89.8,32420144,96785944,1964208,33305996,0,0,977,0,1858,1088,linpack
5.17,10.48,594,5,352,6.6,2,91.4,32420144,96785944,1964208,33305996,0,0,953,155,1998,1324,linpack
5.17,10.48,594,5,352,7.3,1.4,91.2,32420144,96785944,1964208,33305996,0,28000,600,0,1845,1082,linpack
5.07,10.38,594,5,352,9.6,0.8,89.6,32420040,96785888,1964368,33306060,0,0,600,0,1845,1075,linpack
5.07,10.38,594,5,352,7.3,1.2,91.5,32420040,96785888,1964368,33306060,0,260000,600,0,1840,1070,linpack
