,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
8128,10.33,10.28,392,1,249,0.2,0.1,74.8,128774465,1225896,1174876,128903745,8112000,204000,1624,0,1319,1991,fio
8129,10.33,10.28,392,1,249,0.1,0.1,74.8,128774465,1225896,1174876,128903745,8064000,8192,692,0,1281,1993,fio
8130,10.33,10.28,392,1,249,0.1,0.1,77.0,128774345,1225904,1174984,128903685,8208000,0,1111,0,1328,2059,fio
8131,10.33,10.28,392,1,249,0.1,0.0,79.1,128774345,1225904,1174984,128903685,8336000,0,692,0,1300,2030,fio
8132,10.33,10.28,392,1,249,0.0,0.1,81.5,128774345,1225904,1174984,128903685,7760000,28000,1325,0,1276,1940,fio
8133,10.3,10.28,392,1,249,0.1,0.1,81.6,128774225,1225920,1175092,128903715,19000000,180000,2675,0,3159,4884,fio
8134,10.3,10.28,392,1,249,0.1,0.1,79.0,128774225,1225920,1175092,128903715,4624000,0,480,0,710,1086,fio
8135,10.3,10.28,392,1,249,0.2,0.0,80.0,128774225,1225920,1175092,128903715,8160000,4096,1118,0,1282,1971,fio
8136,10.3,10.28,392,1,249,0.1,0.1,83.2,128774095,1225932,1175204,128903645,7984000,24000,540,0,1291,1994,fio
8137,10.3,10.28,392,1,249,0.1,0.1,83.2,128774095,1225932,1175204,128903645,7792000,4096,480,0,1280,1993,fio
8138,10.28,10.27,392,1,249,0.2,0.0,81.6,128774095,1225932,1175204,128903645,7936000,172000,720,0,1283,1978,fio
8139,10.28,10.27,392,1,249,0.0,0.0,79.1,128773965,1225948,1175312,128903665,7744000,4096,840,0,1275,1964,fio
8140,10.28,10.27,392,1,249,0.1,0.0,79.0,128773965,1225948,1175312,128903665,8448000,0,1140,0,1301,2018,fio
8141,10.28,10.27,392,1,249,0.1,0.1,78.2,128773965,1225876,1175384,128903725,8192000,24000,1019,0,1340,2101,fio
8142,10.28,10.27,392,1,249,0.1,0.1,74.8,128773965,1225876,1175384,128903725,8224000,0,480,0,1261,1972,fio
8143,10.25,10.27,392,1,249,0.1,0.0,74.9,128773965,1225876,1175384,128903725,7936000,208000,584,0,1244,1937,fio
8144,10.25,10.27,392,1,249,0.1,0.1,70.7,128773845,1225888,1175496,128903715,8384000,4096,540,0,1307,2033,fio
8145,10.25,10.27,392,1,249,0.1,0.1,74.9,128773845,1225888,1175496,128903715,8112000,0,540,0,1276,2002,fio
8146,10.25,10.27,392,1,249,0.1,0.1,74.9,128773845,1225888,1175496,128903715,8352000,28000,660,0,1316,2033,fio
8147,10.25,10.27,392,1,249,0.6,0.1,74.3,128773725,1225900,1175600,128903645,8336000,0,704,0,1288,2003,fio
8148,10.23,10.26,392,1,249,0.0,0.1,74.9,128773725,1225900,1175600,128903645,8112000,0,742,0,1333,2026,fio
8149,10.23,10.26,392,1,249,0.1,0.0,72.7,128773725,1225900,1175600,128903645,8000000,4096,840,0,1354,2074,fio
8150,10.23,10.26,392,1,249,0.1,0.1,74.9,128773735,1225740,1175756,128903865,8016000,172000,1080,0,1360,2053,fio
8151,10.23,10.26,392,1,249,0.1,0.0,76.9,128773735,1225740,1175756,128903865,7968000,68000,939,0,1285,1974,fio
8152,10.23,10.26,392,2,249,0.1,0.1,79.0,128773735,1225740,1175756,128903865,8048000,0,802,0,1328,2022,fio
8153,10.21,10.26,392,1,249,0.1,0.0,75.4,128773855,1225508,1175864,128904115,8112000,0,840,0,1355,2091,fio
8154,10.21,10.26,392,1,249,0.1,0.1,74.9,128773855,1225508,1175864,128904115,7648000,208000,720,0,1314,2009,fio
8155,10.21,10.26,392,1,249,0.0,0.0,74.9,128773855,1225508,1175864,128904115,8240000,4096,540,0,1302,2008,fio
8156,10.21,10.26,392,1,249,0.0,0.1,77.3,128773645,1225600,1175980,128903965,8004000,52000,959,0,1341,2028,fio
8157,10.21,10.26,392,1,249,0.1,0.1,83.1,128773645,1225600,1175980,128903965,8064000,4096,1260,0,1291,2014,fio
8158,10.2,10.25,392,1,249,0.1,0.0,83.2,128773645,1225600,1175980,128903965,8048000,4096,480,0,1263,1979,fio
8159,10.2,10.25,392,1,249,0.1,0.0,83.2,128773665,1225484,1176088,128904115,8064000,0,720,0,1277,1966,fio
8160,10.2,10.25,392,1,249,0.1,0.1,79.4,128773665,1225484,1176088,128904115,7760000,4096,780,0,1231,1895,fio
8161,10.2,10.25,392,1,249,0.1,0.1,79.0,128773665,1225484,1176088,128904115,8048000,196000,1200,0,1345,2085,fio
8162,10.2,10.25,392,2,248,0.1,0.1,79.0,128773785,1225252,1176196,128904345,7984000,4096,960,0,1244,1930,fio
8163,10.18,10.25,392,1,249,0.1,0.0,79.1,128773785,1225252,1176196,128904345,8048000,0,1200,0,1302,2009,fio
8164,10.18,10.25,392,1,249,0.1,0.1,78.9,128773785,1225252,1176196,128904345,7632000,4096,780,0,1240,1913,fio
8165,10.18,10.25,392,1,249,0.0,0.0,74.9,128773795,1225136,1176308,128904465,7712000,4096,600,0,1292,2006,fio
8166,10.18,10.25,392,1,249,0.1,0.0,76.4,128773795,1225136,1176308,128904465,8192000,24000,600,0,1306,2036,fio
8167,10.17,10.24,392,1,249,0.1,0.1,78.7,128773795,1225136,1176308,128904465,8304000,0,480,0,1260,1986,fio
8168,10.17,10.24,392,1,249,0.1,0.0,79.1,128773665,1225156,1176412,128904445,8352000,4096,480,0,1310,2032,fio
8169,10.17,10.24,392,1,249,0.1,0.0,75.0,128773665,1225156,1176412,128904445,8048000,4096,780,0,1371,2126,fio
8170,10.17,10.24,392,1,249,0.1,0.1,79.0,128773665,1225156,1176412,128904445,8016000,4096,780,0,1284,1969,fio
8171,10.17,10.24,392,1,249,0.1,0.1,79.0,128773665,1225044,1176524,128904595,8256000,0,939,0,1284,1991,fio
8172,10.15,10.24,392,1,249,0.1,0.1,79.0,128773665,1225044,1176524,128904595,8144000,4096,802,0,1303,2011,fio
8173,10.15,10.24,392,1,249,0.0,0.1,75.5,128773665,1225044,1176524,128904595,8272000,4096,1644,0,1380,2138,fio
8174,10.15,10.24,392,1,249,0.1,0.1,74.9,128773555,1225052,1176632,128904525,7824000,208000,1052,0,1380,2095,fio
8175,10.15,10.24,392,1,249,0.0,0.1,74.9,128773555,1225052,1176632,128904525,8208000,0,908,0,1289,1997,fio
8176,10.15,10.24,392,1,249,0.0,0.0,74.5,128773555,1225052,1176632,128904525,8128000,4096,1230,0,1318,1986,fio
8177,10.14,10.24,392,1,249,0.1,0.0,74.9,128773425,1225068,1176740,128904555,7872000,172000,784,0,1337,2074,fio
8178,10.14,10.24,392,1,249,0.0,0.1,74.9,128773425,1225068,1176740,128904555,8224000,200000,784,0,1317,2027,fio
8179,10.14,10.24,392,1,249,0.1,0.1,70.7,128773425,1225068,1176740,128904555,8096000,0,664,0,1287,1979,fio
8180,10.14,10.24,392,1,249,0.1,0.1,74.9,128773425,1224924,1176884,128904665,8096000,56000,540,0,1281,1990,fio
8181,10.14,10.24,392,1,249,0.1,0.1,74.9,128773425,1224924,1176884,128904665,7744000,8192,502,0,1278,2009,fio
8182,10.13,10.23,392,1,249,0.1,0.1,71.8,128773425,1224924,1176884,128904665,8080000,4096,742,0,1288,1976,fio
8183,10.13,10.23,392,1,249,0.1,0.0,70.8,128773295,1224948,1176984,128904655,8032000,24000,480,0,1323,2041,fio
8184,10.13,10.23,392,1,249,0.0,0.1,74.3,128773295,1224948,1176984,128904655,8304000,180000,767,0,1306,2019,fio
8185,10.13,10.23,392,1,249,0.1,0.0,74.9,128773295,1224948,1176984,128904655,8128000,4096,742,0,1337,2096,fio
8186,10.13,10.23,392,1,249,0.0,0.0,74.9,128773185,1224952,1177100,128904655,8192000,4096,622,0,1234,1938,fio
8187,10.12,10.23,392,1,249,0.2,0.1,74.7,128773185,1224952,1177100,128904655,8352000,204000,1200,0,1280,1981,fio
8188,10.12,10.23,392,1,249,0.1,0.1,78.4,128773185,1224952,1177100,128904655,8192000,4096,682,0,1281,2018,fio
8189,10.12,10.23,392,1,249,0.1,0.1,80.6,128772435,1225584,1177212,128903965,8144000,28000,720,0,1324,2075,fio
8190,10.12,10.23,392,1,249,0.1,0.1,79.1,128772435,1225584,1177212,128903965,7968000,0,512,0,1224,1916,fio
8191,10.12,10.23,392,1,249,0.1,0.0,79.0,128772435,1225584,1177212,128903965,7952000,0,731,0,1251,1947,fio
8192,10.11,10.22,392,1,249,0.0,0.1,79.1,128772325,1225584,1177320,128903965,8112000,0,598,0,1241,1934,fio
8193,10.11,10.22,392,1,249,0.1,0.1,79.0,128772325,1225584,1177320,128903965,8096000,208000,903,0,1311,2047,fio
8194,10.11,10.22,392,1,249,0.0,0.1,79.1,128772325,1225584,1177320,128903965,8352000,28000,664,0,1329,2053,fio
8195,10.11,10.22,392,1,249,0.1,0.1,79.0,128772085,1225720,1177432,128903825,8064000,0,860,0,1269,1959,fio
8196,10.11,10.22,392,1,249,0.0,0.0,79.1,128772085,1225720,1177432,128903825,8208000,0,664,0,1309,2026,fio
8197,10.1,10.22,392,1,249,0.2,0.0,76.2,128771905,1225824,1177504,128903765,7792000,0,1019,0,1276,2005,fio
8198,10.1,10.22,392,1,249,0.1,0.0,74.9,128771905,1225824,1177504,128903765,8000000,0,480,0,1291,1986,fio
8199,10.1,10.22,392,1,249,0.0,0.1,76.6,128771905,1225824,1177504,128903765,8336000,24000,480,0,1320,2056,fio
8200,10.1,10.22,392,1,249,0.1,0.0,74.9,128771665,1225964,1177608,128903565,8336000,180000,540,0,1288,1997,fio
8201,10.1,10.22,392,1,249,0.1,0.1,74.9,128771665,1225964,1177608,128903565,8400000,0,660,0,1337,2086,fio
8202,10.17,10.23,392,1,249,0.0,0.1,74.9,128771665,1225964,1177608,128903565,8064000,0,720,0,1277,1988,fio
8203,10.17,10.23,392,1,249,0.1,0.1,74.9,128771555,1225964,1177716,128903575,8064000,0,540,0,1272,1986,fio
8204,10.17,10.23,392,1,249,0.1,0.0,75.0,128771555,1225964,1177716,128903575,8384000,228000,780,0,1359,2069,fio
8205,10.17,10.23,392,1,249,0.1,0.0,74.9,128771555,1225964,1177716,128903575,8480000,4096,959,0,1359,2128,fio
8206,10.17,10.23,392,1,249,0.5,0.2,71.1,128771445,1225968,1177820,128903585,8032000,0,720,0,1305,2016,fio
8207,10.24,10.25,392,1,249,0.1,0.0,70.8,128771445,1225968,1177820,128903585,8304000,0,480,0,1339,2065,fio
8208,10.24,10.25,392,1,249,0.0,0.0,70.8,128771445,1225968,1177820,128903585,8064000,0,540,0,1325,2020,fio
8209,10.24,10.25,392,1,249,0.0,0.1,71.4,128771205,1226064,1177972,128903505,8192000,28000,600,0,1328,2081,fio
8210,10.24,10.25,392,1,249,0.1,0.0,72.8,128771205,1226064,1177972,128903505,8256000,4096,720,0,1355,2066,fio
8211,10.24,10.25,392,1,249,0.0,0.1,70.8,128771205,1226064,1177972,128903505,7808000,176000,519,0,1257,1936,fio
8212,10.3,10.26,392,1,249,0.0,0.1,73.7,128771075,1226064,1178096,128903515,8016000,40000,562,0,1285,1989,fio
8213,10.3,10.26,392,1,249,0.0,0.1,74.8,128771075,1226064,1178096,128903515,8000000,0,480,0,1351,2105,fio
8214,10.3,10.26,392,1,249,0.0,0.1,70.7,128771075,1226064,1178096,128903515,8272000,20000,1246,0,1409,2153,fio
8215,10.3,10.26,392,1,249,0.1,0.1,74.8,128770835,1226200,1178200,128903325,8176000,176000,720,0,1322,2026,fio
8216,10.3,10.26,392,1,249,0.2,0.0,74.8,128770835,1226200,1178200,128903325,8016000,4096,862,0,1338,2044,fio
8217,10.27,10.25,392,1,249,0.1,0.0,76.5,128770835,1226200,1178200,128903325,8112000,0,1200,0,1389,2118,fio
8218,10.27,10.25,392,1,249,0.1,0.0,79.1,128770725,1226208,1178308,128903365,8176000,4096,600,0,1358,2085,fio
8219,10.27,10.25,392,1,249,0.1,0.1,79.0,128770725,1226208,1178308,128903365,8384000,20000,893,155,1353,2077,fio
8220,10.27,10.25,392,1,249,0.1,0.0,79.1,128770725,1226208,1178308,128903365,17000000,212000,1556,169,2724,4224,fio
8221,10.27,10.25,392,1,249,0.0,0.1,79.0,128770595,1226216,1178424,128903295,7520000,0,540,0,1175,1826,fio
8222,10.25,10.25,392,1,249,0.0,0.0,78.5,128770595,1226216,1178424,128903295,7824000,0,382,0,1250,1930,fio
8223,10.25,10.25,392,1,249,0.1,0.1,79.0,128770595,1226216,1178424,128903295,8096000,24000,300,0,1310,2025,fio
8224,10.25,10.25,392,1,249,0.1,0.0,79.1,128770605,1226104,1178528,128903455,28000000,180000,1882,0,4594,7114,fio
8225,10.25,10.25,392,1,249,0.1,0.0,76.0,128770605,1226104,1178528,128903455,4064000,0,60,0,634,973,fio
8226,10.23,10.25,392,1,249,0.1,0.1,74.9,128770605,1226104,1178528,128903455,8080000,24000,502,0,1385,2141,fio
8227,10.23,10.25,392,1,249,0.0,0.1,74.9,128770365,1226232,1178640,128903275,8432000,0,300,0,1311,2045,fio
8228,10.23,10.25,392,1,249,0.1,0.0,74.9,128770365,1226232,1178640,128903275,8032000,208000,519,0,1266,1964,fio
8229,10.23,10.25,392,1,249,0.0,0.1,74.9,128770365,1226232,1178640,128903275,8064000,0,544,0,1333,2040,fio
8230,10.23,10.25,392,1,249,0.1,0.0,74.4,128770245,1226248,1178744,128903285,8352000,4096,570,0,1405,2161,fio
8231,10.29,10.26,392,1,249,0.1,0.0,74.9,128770245,1226248,1178744,128903285,8096000,28000,488,0,1390,2092,fio
8232,10.29,10.26,392,1,249,0.1,0.0,74.9,128770245,1226248,1178744,128903285,7856000,0,428,0,1315,2012,fio
8233,10.29,10.26,392,1,249,0.1,0.1,74.8,128770125,1226248,1178856,128903295,7808000,0,608,0,1304,1983,fio
8234,10.29,10.26,392,1,249,0.0,0.0,75.0,128770125,1226248,1178856,128903295,8240000,4096,604,0,1366,2114,fio
8235,10.29,10.26,392,1,249,0.1,0.1,74.8,128770125,1226248,1178856,128903295,8096000,172000,420,0,1362,2080,fio
8236,10.27,10.25,392,2,249,0.1,0.0,74.9,128770015,1226212,1179004,128903285,8176000,84000,420,0,1312,2016,fio
8237,10.27,10.25,392,1,249,0.1,0.1,74.9,128770015,1226212,1179004,128903285,8272000,0,600,0,1330,2049,fio
8238,10.27,10.25,392,1,249,0.1,0.1,74.9,128770015,1226212,1179004,128903285,7744000,0,660,0,1303,2020,fio
8239,10.27,10.25,392,1,249,0.1,0.0,70.8,128769895,1226232,1179104,128903295,7936000,0,780,0,1294,1980,fio
8240,10.27,10.25,392,2,248,0.1,0.1,70.7,128769895,1226232,1179104,128903295,7920000,172000,480,0,1314,2015,fio
8241,10.33,10.27,392,1,249,0.1,0.0,69.0,128769895,1226232,1179104,128903295,7808000,28000,660,0,1312,1995,fio
8242,10.33,10.27,392,1,249,0.1,0.0,68.0,128769645,1226368,1179212,128903165,8048000,4096,540,0,1352,2093,fio
8243,10.33,10.27,392,1,249,0.1,0.1,70.7,128769645,1226368,1179212,128903165,8080000,8192,480,0,1346,2060,fio
8244,10.33,10.27,392,1,249,0.2,0.0,70.7,128769645,1226368,1179212,128903165,8240000,0,2148,0,1447,2075,fio
8245,10.33,10.27,392,1,249,0.0,0.1,70.7,128769405,1226496,1179324,128903045,8192000,180000,1068,0,1362,2060,fio
8246,10.38,10.28,392,1,249,0.1,0.0,68.6,128769405,1226496,1179324,128903045,8144000,0,780,0,1404,2157,fio
8247,10.38,10.28,392,1,249,0.1,0.0,66.5,128769405,1226496,1179324,128903045,8208000,24000,600,54,1309,2019,fio
8248,10.38,10.28,392,1,249,0.1,0.0,66.6,128769295,1226508,1179432,128902975,8000000,0,699,0,1310,2026,fio
8249,10.38,10.28,392,1,249,0.1,0.0,67.5,128769295,1226508,1179432,128902975,8064000,0,785,0,1298,1996,fio
8250,10.38,10.28,392,1,249,0.1,0.1,70.7,128769295,1226508,1179432,128902975,8160000,4096,622,0,1390,2133,fio
8251,10.43,10.29,392,1,249,0.0,0.0,70.8,128769185,1226488,1179564,128903025,8064000,204000,600,0,1365,2068,fio
8252,10.43,10.29,392,1,249,0.0,0.1,70.8,128769185,1226488,1179564,128903025,8288000,28000,916,0,1387,2085,fio
8253,10.43,10.29,392,1,249,0.1,0.0,75.1,128769185,1226488,1179564,128903025,7744000,0,687,0,1297,1974,fio
8254,10.43,10.29,392,1,249,0.1,0.1,73.8,128769185,1226380,1179668,128903085,8048000,0,1208,0,1396,2134,fio
8255,10.43,10.29,392,1,249,0.0,0.1,70.8,128769185,1226380,1179668,128903085,8064000,0,682,0,1330,2033,fio
8256,10.48,10.3,392,1,249,0.1,0.0,70.7,128769185,1226380,1179668,128903085,8352000,4096,382,0,1325,2036,fio
8257,10.48,10.3,392,1,249,0.1,0.0,70.7,128769055,1226396,1179776,128903075,8208000,232000,420,0,1373,2084,fio
8258,10.48,10.3,392,1,249,0.1,0.1,70.7,128769055,1226396,1179776,128903075,8240000,0,1023,0,1387,2120,fio
8259,10.48,10.3,392,1,249,0.1,0.1,70.6,128769055,1226396,1179776,128903075,7760000,0,866,0,1320,2003,fio
8260,10.48,10.3,392,1,249,0.1,0.0,70.8,128768945,1226408,1179884,128903075,7280000,0,566,0,1267,1929,fio
8261,10.44,10.3,392,1,249,0.0,0.0,70.8,128768945,1226408,1179884,128903075,7840000,0,1324,0,1351,2017,fio
8262,10.44,10.3,392,1,249,0.1,0.1,70.7,128768945,1226408,1179884,128903075,8016000,28000,724,0,1383,2143,fio
8263,10.44,10.3,392,1,249,0.0,0.0,68.6,128768815,1226420,1179992,128903045,8224000,176000,604,0,1410,2113,fio
8264,10.44,10.3,392,1,249,0.1,0.1,62.5,128768815,1226420,1179992,128903045,7872000,0,664,0,1322,2013,fio
8265,10.44,10.3,392,1,249,0.5,0.2,63.6,128768815,1226420,1179992,128903045,8320000,0,1384,0,1412,2129,fio
8266,10.4,10.29,392,1,249,0.1,0.0,66.6,128768465,1226612,1180160,128902805,8192000,0,1346,0,1408,2151,fio
8267,10.4,10.29,392,1,249,0.1,0.0,66.6,128768465,1226612,1180160,128902805,8112000,236000,2103,0,1379,2055,fio
8268,10.4,10.29,392,1,249,0.0,0.1,66.6,128768465,1226612,1180160,128902805,8528000,4096,1479,0,1418,2139,fio
8269,10.4,10.29,392,1,249,0.1,0.1,66.5,128768355,1226608,1180268,128902815,7936000,0,1200,0,1293,1976,fio
8270,10.4,10.29,392,1,249,0.0,0.0,66.6,128768355,1226608,1180268,128902815,8240000,44000,1282,0,1457,2218,fio
8271,10.37,10.29,392,1,249,0.1,0.1,70.0,128768355,1226608,1180268,128902815,8560000,0,1260,0,1498,2256,fio
8272,10.37,10.29,392,1,249,0.1,0.0,70.7,128768355,1226496,1180380,128902945,8176000,20000,960,0,1315,2030,fio
8273,10.37,10.29,392,1,249,0.0,0.1,70.7,128768355,1226496,1180380,128902945,8272000,4096,660,0,1373,2095,fio
8274,10.37,10.29,392,1,249,0.1,0.0,70.7,128768355,1226496,1180380,128902945,8304000,176000,1080,0,1450,2203,fio
8275,10.37,10.29,392,1,249,0.1,0.1,69.4,128768235,1226512,1180488,128902875,8176000,4096,658,0,1382,2103,fio
8276,10.42,10.3,392,1,249,0.0,0.0,62.4,128768235,1226512,1180488,128902875,8400000,0,2072,152,1457,2177,fio
8277,10.42,10.3,392,1,249,0.1,0.1,62.4,128768235,1226512,1180488,128902875,8272000,24000,480,0,1336,2045,fio
8278,10.42,10.3,392,1,249,0.1,0.1,69.9,128768135,1226500,1180596,128902925,8384000,180000,600,0,1409,2150,fio
8279,10.42,10.3,392,2,248,0.1,0.1,69.4,128768135,1226500,1180596,128902925,8096000,4096,780,0,1357,2058,fio
8280,10.42,10.3,392,1,249,0.1,0.1,70.7,128768135,1226500,1180596,128902925,8176000,0,720,0,1327,2025,fio
8281,10.39,10.29,392,1,249,0.1,0.0,70.7,128768045,1226476,1180708,128902925,8352000,0,1164,84,1365,2088,fio
8282,10.39,10.29,392,1,249,0.1,0.0,70.7,128768045,1226476,1180708,128902925,8224000,20000,480,0,1369,2109,fio
8283,10.39,10.29,392,1,249,0.0,0.0,67.1,128768045,1226476,1180708,128902925,8032000,176000,839,0,1294,1983,fio
8284,10.39,10.29,392,1,249,0.0,0.1,64.4,128768055,1226360,1180816,128903025,8096000,4096,600,0,1373,2076,fio
8285,10.39,10.29,392,1,249,0.1,0.0,62.4,128768055,1226360,1180816,128903025,8400000,0,420,0,1343,2069,fio
8286,10.36,10.29,392,1,249,0.1,0.0,62.4,128768055,1226360,1180816,128903025,7696000,0,1164,0,1360,2069,fio
8287,10.36,10.29,392,1,249,0.0,0.1,67.3,128768055,1226248,1180928,128903145,8256000,20000,600,0,1411,2130,fio
8288,10.36,10.29,392,1,249,0.1,0.0,70.7,128768055,1226248,1180928,128903145,8272000,176000,639,0,1344,2061,fio
8289,10.36,10.29,392,1,249,0.1,0.1,70.7,128768055,1226248,1180928,128903145,7952000,0,600,0,1319,2004,fio
8290,10.33,10.28,392,1,249,0.1,0.1,69.5,128768065,1226144,1181028,128903265,8304000,4096,660,0,1421,2198,fio
8291,10.33,10.28,392,1,249,0.1,0.0,66.6,128768065,1226144,1181028,128903265,8064000,0,922,0,1399,2091,fio
8292,10.33,10.28,392,1,249,0.1,0.1,66.5,128768065,1226144,1181028,128903265,7872000,20000,600,0,1353,2051,fio
8293,10.33,10.28,392,1,249,0.1,0.1,64.5,128767935,1226148,1181144,128903255,29000000,216000,3870,0,5027,7640,fio
8294,10.33,10.28,392,1,249,0.1,0.0,62.4,128767935,1226148,1181144,128903255,2384000,0,0,0,401,611,fio
8295,10.3,10.28,392,1,249,0.1,0.1,62.4,128767935,1226148,1181144,128903255,8032000,28000,802,0,1311,2007,fio
8296,10.3,10.28,392,1,249,0.1,0.0,58.3,128767585,1226360,1181288,128903025,8160000,4096,562,0,1378,2135,fio
8297,10.3,10.28,392,1,249,0.0,0.1,62.3,128767585,1226360,1181288,128903025,8176000,52000,540,0,1320,2018,fio
8298,10.3,10.28,392,1,249,0.1,0.1,62.4,128767585,1226360,1181288,128903025,8448000,76000,420,0,1422,2121,fio
8299,10.3,10.28,392,1,249,0.0,0.1,62.4,128767595,1226244,1181396,128903165,8224000,0,720,0,1379,2091,fio
8300,10.28,10.27,392,1,249,0.1,0.0,62.4,128767595,1226244,1181396,128903165,8208000,232000,540,0,1350,2094,fio
8301,10.28,10.27,392,1,249,0.1,0.0,62.4,128767595,1226244,1181396,128903165,8512000,4096,840,0,1392,2118,fio
8302,10.28,10.27,392,1,249,0.2,0.1,66.4,128767625,1226104,1181504,128903325,8240000,4096,1320,0,1385,2077,fio
8303,10.28,10.27,392,1,249,0.0,0.1,62.4,128767625,1226104,1181504,128903325,7920000,0,720,0,1314,1999,fio
8304,10.28,10.27,392,1,249,0.0,0.1,62.4,128767625,1226104,1181504,128903325,7968000,12000,960,0,1401,2138,fio
8305,10.25,10.27,392,1,249,0.1,0.0,62.4,128767635,1225984,1181612,128903455,8128000,0,862,0,1366,2072,fio
8306,10.25,10.27,392,1,249,0.1,0.1,58.2,128767635,1225984,1181612,128903455,7808000,232000,639,0,1290,1976,fio
8307,10.25,10.27,392,1,249,0.0,0.1,58.2,128767635,1225984,1181612,128903455,8080000,4096,480,0,1294,2004,fio
8308,10.25,10.27,392,1,249,0.1,0.0,62.7,128767405,1226108,1181724,128903325,8128000,0,1443,110,1645,2122,fio
8309,10.25,10.27,392,1,249,0.1,0.1,69.2,128767405,1226108,1181724,128903325,8160000,4096,1476,0,1620,2030,fio
8310,10.23,10.26,392,1,249,0.1,0.1,70.7,128767405,1226108,1181724,128903325,8352000,0,796,0,1354,2068,fio
8311,10.23,10.26,392,1,249,0.1,0.1,70.7,128767285,1226112,1181832,128903315,7536000,72000,811,155,1278,1910,fio
8312,10.23,10.26,392,1,249,0.0,0.0,70.7,128767285,1226112,1181832,128903315,7984000,0,600,0,1387,2094,fio
8313,10.23,10.26,392,1,249,0.1,0.1,70.7,128767285,1226112,1181832,128903315,8016000,4096,480,0,1310,1989,fio
8314,10.23,10.26,392,1,249,0.1,0.0,70.7,128767165,1226124,1181940,128903325,8176000,176000,1362,86,1351,2030,fio
8315,10.21,10.26,392,1,249,0.1,0.1,66.5,128767165,1226124,1181940,128903325,8064000,0,660,0,1321,2020,fio
8316,10.21,10.26,392,1,249,0.0,0.1,66.3,128767165,1226048,1182012,128903375,8176000,16000,1322,0,1397,2093,fio
8317,10.21,10.26,392,1,249,0.1,0.1,62.4,128767165,1226048,1182012,128903375,8160000,4096,420,0,1287,1974,fio
8318,10.21,10.26,392,1,249,0.1,0.0,62.4,128767165,1226048,1182012,128903375,8288000,176000,300,0,1381,2101,fio
8319,10.21,10.26,392,1,249,0.1,0.1,62.3,128767055,1226052,1182124,128903385,8048000,0,566,78,1359,2020,fio
8320,10.2,10.26,392,1,249,0.1,0.1,62.4,128767055,1226052,1182124,128903385,8272000,4096,779,0,1386,2089,fio
8321,10.2,10.26,392,1,249,0.1,0.1,58.2,128767055,1226052,1182124,128903385,8128000,28000,420,0,1379,2080,fio
8322,10.2,10.26,392,1,249,0.1,0.1,62.3,128767075,1225924,1182236,128903525,8096000,4096,300,0,1279,1963,fio
8323,10.2,10.26,392,1,249,0.0,0.1,62.4,128767075,1225924,1182236,128903525,7920000,4096,360,0,1341,2024,fio
8324,10.2,10.26,392,1,249,0.6,0.1,62.6,128767075,1225924,1182236,128903525,8048000,0,600,0,1386,2050,fio
8325,10.18,10.25,392,1,249,0.1,0.1,66.5,128766845,1226000,1182388,128903405,8112000,4096,660,0,1336,1987,fio
8326,10.18,10.25,392,1,250,0.1,0.1,62.5,128766845,1226000,1182388,128903405,8112000,172000,819,0,1359,2021,fio
8327,10.18,10.25,392,1,250,0.1,0.1,59.3,128766845,1226000,1182388,128903405,8480000,4096,960,0,1417,2067,fio
8328,10.18,10.25,392,1,249,0.1,0.0,58.3,128766745,1225988,1182500,128903425,7952000,0,1139,0,1436,2107,fio
8329,10.18,10.25,392,1,249,0.0,0.1,58.9,128766745,1225988,1182500,128903425,8496000,36000,1004,0,1594,2272,fio
8330,10.17,10.25,392,1,249,0.1,0.1,62.4,128766745,1225988,1182500,128903425,8256000,240000,420,0,1449,2111,fio
8331,10.17,10.25,392,1,249,0.1,0.1,66.0,128766625,1225996,1182612,128903425,8064000,0,802,0,1484,2098,fio
8332,10.17,10.25,392,1,249,0.1,0.0,66.6,128766625,1225996,1182612,128903425,8160000,4096,1200,0,1536,2196,fio
8333,10.17,10.25,391,1,249,0.1,0.1,66.5,128766625,1225996,1182612,128903425,8080000,0,742,0,1427,2072,fio
8334,10.17,10.25,391,1,249,0.1,0.0,66.6,128766545,1225972,1182720,128903485,8288000,172000,802,0,1448,2111,fio
8335,10.15,10.24,391,1,249,0.1,0.1,66.5,128766545,1225972,1182720,128903485,7952000,4096,562,0,1361,2004,fio
8336,10.15,10.24,391,1,249,0.1,0.1,66.5,128766545,1225972,1182720,128903485,7984000,28000,420,0,1439,2098,fio
8337,10.15,10.24,391,1,249,0.1,0.1,66.5,128766415,1225988,1182828,128903425,8144000,0,600,0,1404,2066,fio
8338,10.15,10.24,391,1,249,0.1,0.1,66.5,128766415,1225988,1182828,128903425,8032000,4096,480,0,1357,2029,fio
8339,10.15,10.24,391,1,249,0.0,0.0,66.6,128766415,1225988,1182828,128903425,8160000,172000,660,0,1397,2044,fio
8340,10.14,10.24,391,1,249,0.2,0.1,66.3,128766325,1225948,1182968,128903475,8288000,0,1404,0,1491,2171,fio
8341,10.14,10.24,391,1,249,0.0,0.1,65.9,128766325,1225948,1182968,128903475,7984000,24000,720,0,1377,2010,fio
